crop_code,crop_name,gp,fold,origin,y_origin,origin_post_splice,target_gp,y_true_gp,y_true_gap_gp,snaive_gp,snaive_gap_gp,carry_gp,target_post_splice_gp,target_7,y_true_7,y_true_gap_7,snaive_7,snaive_gap_7,carry_7,target_post_splice_7,target_30,y_true_30,y_true_gap_30,snaive_30,snaive_gap_30,carry_30,target_post_splice_30,v13_crop_gated,v13_gp,v13_train_rows,v13_max_train_obs,v13_leak_ok,prophet_gp,prophet_7,prophet_30,prophet_train_rows,prophet_train_max_ds,prophet_leak_ok,prophet_seasonalities
VEG000015,Capsicum,75,1,2023-01-03,675.0,0,2023-03-19,280.0,2,210.0,1,675.0,0,2023-01-10,615.0,0,565.0,0,675.0,0,2023-02-02,550.0,0,500.0,0,675.0,0,1,362.5802001953125,22616,2022-11-11,1,656.5939515041796,669.3138096242075,627.4277541546319,1674,2023-01-02,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-01-10,615.0,0,2023-03-26,260.0,2,180.0,1,615.0,0,2023-01-17,705.0,0,450.0,4,615.0,0,2023-02-09,400.0,0,585.0,0,615.0,0,1,391.4111328125,22688,2022-11-18,1,661.0124634178604,662.6904981398008,627.3458221634344,1678,2023-01-09,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-01-17,705.0,0,2023-04-02,265.0,2,165.0,1,705.0,0,2023-01-24,625.0,0,375.0,0,705.0,0,2023-02-16,425.0,0,525.0,1,705.0,0,1,336.39947509765625,22758,2022-11-25,1,662.9898931031098,632.5105260801274,623.0848654495072,1682,2023-01-16,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-01-24,625.0,0,2023-04-09,300.0,3,210.0,1,625.0,0,2023-01-31,650.0,0,475.0,0,625.0,0,2023-02-23,405.0,0,425.0,0,625.0,0,1,395.3487854003906,22831,2022-12-02,1,670.4003339018368,598.3062113176802,677.2554289873348,1687,2023-01-23,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-01-31,650.0,0,2023-04-16,460.0,5,300.0,4,650.0,0,2023-02-07,450.0,0,475.0,4,650.0,0,2023-03-02,365.0,0,260.0,0,650.0,0,1,335.1435241699219,22903,2022-12-09,1,667.6047166566348,570.4523804665563,624.2900985049666,1692,2023-01-30,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-02-07,450.0,0,2023-04-23,260.0,2,195.0,1,450.0,0,2023-02-14,415.0,0,500.0,0,450.0,0,2023-03-09,240.0,0,250.0,0,450.0,0,1,352.2308044433594,22973,2022-12-16,1,639.8165069755008,552.2262385609532,630.1232112290345,1697,2023-02-06,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-02-14,415.0,0,2023-04-30,250.0,2,235.0,1,415.0,0,2023-02-21,415.0,0,475.0,0,415.0,0,2023-03-16,265.0,0,205.0,0,415.0,0,1,366.090576171875,23041,2022-12-23,1,593.5999701907931,542.2371428858863,627.9219666610973,1702,2023-02-13,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-02-21,415.0,0,2023-05-07,275.0,3,210.0,2,415.0,0,2023-02-28,360.0,0,275.0,0,415.0,0,2023-03-23,260.0,0,195.0,0,415.0,0,1,374.0113220214844,23113,2022-12-30,1,555.3587142502718,534.0369815145983,638.7368278395605,1707,2023-02-20,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-02-28,360.0,0,2023-05-14,300.0,2,375.0,1,360.0,0,2023-03-07,300.0,0,250.0,0,360.0,0,2023-03-30,255.0,0,170.0,0,360.0,0,1,424.45257568359375,23182,2023-01-05,1,534.8783281500042,524.6202494698132,661.4563052331694,1712,2023-02-27,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-03-07,300.0,0,2023-05-21,340.0,2,410.0,1,300.0,0,2023-03-14,225.0,0,225.0,0,300.0,0,2023-04-06,300.0,0,200.0,0,300.0,0,1,403.44384765625,23250,2023-01-12,1,519.4917300098941,528.6882896001101,675.0486974652412,1716,2023-03-03,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-03-14,225.0,0,2023-05-28,425.0,2,490.0,1,225.0,0,2023-03-21,215.0,0,200.0,0,225.0,0,2023-04-13,460.0,2,300.0,1,225.0,0,1,345.9759826660156,23315,2023-01-20,1,505.2931308249162,505.64398071777975,690.9204776174104,1721,2023-03-13,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-03-21,215.0,0,2023-06-04,425.0,2,390.0,1,215.0,0,2023-03-28,240.0,0,135.0,0,215.0,0,2023-04-20,315.0,0,125.0,0,215.0,0,1,366.6511535644531,23385,2023-01-27,1,495.4483484771274,499.8423373026876,687.8291117546507,1726,2023-03-20,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-03-28,240.0,0,2023-06-11,315.0,2,340.0,1,240.0,0,2023-04-04,275.0,0,190.0,0,240.0,0,2023-04-27,260.0,0,170.0,0,240.0,0,1,342.62237548828125,23456,2023-02-03,1,478.0835027064002,492.509529074861,668.084035327268,1731,2023-03-27,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-04-04,275.0,0,2023-06-18,275.0,2,300.0,1,275.0,0,2023-04-11,460.0,0,210.0,3,275.0,0,2023-05-04,275.0,0,325.0,0,275.0,0,1,358.3736572265625,23529,2023-02-10,1,536.4031599468564,495.73566638952013,665.5478014176393,1736,2023-04-03,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-04-11,460.0,0,2023-06-25,255.0,2,305.0,1,460.0,0,2023-04-18,415.0,0,290.0,0,460.0,0,2023-05-11,295.0,0,375.0,2,460.0,0,1,470.4590759277344,23603,2023-02-17,1,471.84992409241534,513.0744638247878,667.8983160622338,1739,2023-04-10,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-04-18,415.0,0,2023-07-02,275.0,2,425.0,1,415.0,0,2023-04-25,270.0,0,205.0,0,415.0,0,2023-05-18,415.0,0,375.0,0,415.0,0,1,476.5683898925781,24045,2023-02-24,1,477.79819808883207,544.5745027458232,681.4853120339462,1741,2023-04-17,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-04-25,270.0,0,2023-07-09,325.0,2,450.0,2,270.0,0,2023-05-02,275.0,0,235.0,3,270.0,0,2023-05-25,400.0,0,480.0,0,270.0,0,1,361.89794921875,24123,2023-03-03,1,479.2567811430589,570.3145273721117,687.9702095132293,1746,2023-04-24,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-05-02,275.0,0,2023-07-16,375.0,0,475.0,1,275.0,0,2023-05-09,325.0,0,375.0,0,275.0,0,2023-06-01,425.0,0,425.0,0,275.0,0,1,398.4314575195313,24197,2023-03-10,1,493.36233846618177,585.0105751756366,684.7724330414314,1750,2023-04-28,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-05-09,325.0,0,2023-07-23,310.0,0,525.0,1,325.0,0,2023-05-16,325.0,0,375.0,3,325.0,0,2023-06-08,365.0,0,365.0,0,325.0,0,1,370.2364196777344,24275,2023-03-17,1,518.6066982575317,579.4248907599621,665.6050338210209,1754,2023-05-08,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-05-16,325.0,0,2023-07-30,290.0,0,525.0,1,325.0,0,2023-05-23,375.0,0,475.0,0,325.0,0,2023-06-15,300.0,0,270.0,2,325.0,0,1,428.9681701660156,24350,2023-03-24,1,546.9928929239948,570.8583983291009,651.7479943981677,1759,2023-05-15,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-05-23,375.0,0,2023-08-06,300.0,0,550.0,1,375.0,0,2023-05-30,425.0,0,465.0,0,375.0,0,2023-06-22,270.0,0,375.0,0,375.0,0,1,429.72515869140625,24427,2023-03-31,1,561.9715765712247,568.5753886874976,624.201395081811,1764,2023-05-22,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-05-30,425.0,0,2023-08-13,185.0,0,575.0,1,425.0,0,2023-06-06,405.0,0,375.0,0,425.0,0,2023-06-29,310.0,1,355.0,0,425.0,0,1,450.2676086425781,24500,2023-04-06,1,564.6516796656236,577.5469563202558,607.2335525097008,1769,2023-05-29,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-06-06,405.0,0,2023-08-20,160.0,0,625.0,1,405.0,0,2023-06-13,305.0,0,270.0,0,405.0,0,2023-07-06,325.0,0,425.0,0,405.0,0,1,455.6638793945313,24565,2023-04-11,1,556.8696479354338,585.1188773930073,590.1189772392254,1774,2023-06-05,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-06-13,305.0,0,2023-08-27,200.0,0,575.0,1,305.0,0,2023-06-20,245.0,0,295.0,0,305.0,0,2023-07-13,315.0,0,575.0,1,305.0,0,1,425.2302856445313,24627,2023-04-21,1,548.8522073127903,584.3336544349615,578.3964932939083,1779,2023-06-12,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-06-20,245.0,0,2023-09-03,175.0,0,445.0,1,245.0,0,2023-06-27,295.0,0,365.0,0,245.0,0,2023-07-20,305.0,0,525.0,0,245.0,0,1,426.0721435546875,24691,2023-04-28,1,550.4773608982158,571.4897086302682,567.4593144995065,1784,2023-06-19,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-06-27,295.0,0,2023-09-10,185.0,0,525.0,1,295.0,0,2023-07-04,340.0,0,440.0,0,295.0,0,2023-07-27,315.0,0,515.0,0,295.0,0,1,411.39208984375,24759,2023-05-04,1,556.1108875876097,549.3656460562429,554.875286899874,1789,2023-06-26,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-07-04,340.0,0,2023-09-17,240.0,0,615.0,1,340.0,0,2023-07-11,325.0,0,475.0,0,340.0,0,2023-08-03,305.0,0,475.0,0,340.0,0,1,332.021484375,24832,2023-05-12,1,562.9244946082167,528.3511773649055,548.965941433043,1792,2023-06-30,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-07-11,325.0,0,2023-09-24,210.0,0,525.0,1,325.0,0,2023-07-18,315.0,0,490.0,0,325.0,0,2023-08-10,225.0,0,525.0,0,325.0,0,1,401.3911437988281,24901,2023-05-19,1,550.0309688382106,505.5318886885801,543.0341792433319,1797,2023-07-10,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-07-18,315.0,0,2023-10-01,255.0,0,525.0,1,315.0,0,2023-07-25,290.0,0,525.0,0,315.0,0,2023-08-17,175.0,0,625.0,0,315.0,0,1,391.9230346679687,24976,2023-05-26,1,520.8056423285424,477.80958968941343,429.4032852306066,1804,2023-07-17,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-07-25,290.0,0,2023-10-08,235.0,0,600.0,1,290.0,0,2023-08-01,290.0,1,425.0,0,290.0,0,2023-08-24,165.0,0,620.0,0,290.0,0,1,404.1441345214844,25051,2023-06-02,1,493.5813163548409,456.3003016846612,389.3238107675968,1811,2023-07-24,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-08-02,325.0,0,2023-10-16,215.0,0,450.0,2,325.0,0,2023-08-09,225.0,0,550.0,0,325.0,0,2023-09-01,190.0,0,475.0,0,325.0,0,1,349.6250305175781,25138,2023-06-12,1,463.8093105641605,437.6268143223353,493.5119997762056,1817,2023-07-31,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-08-09,225.0,0,2023-10-23,315.0,0,575.0,2,225.0,0,2023-08-16,180.0,0,610.0,0,225.0,0,2023-09-08,170.0,0,550.0,0,225.0,0,1,350.36846923828125,25217,2023-06-19,1,441.6644566489529,429.31621802382506,500.8644726527115,1824,2023-08-08,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-08-16,180.0,0,2023-10-30,525.0,0,590.0,2,180.0,0,2023-08-23,175.0,0,575.0,0,180.0,0,2023-09-15,225.0,0,550.0,0,180.0,0,1,335.5650329589844,25296,2023-06-26,1,412.89363650279034,412.0436195016736,498.3678125281839,1831,2023-08-15,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-08-23,175.0,0,2023-11-06,475.0,0,625.0,2,175.0,0,2023-08-30,165.0,1,475.0,0,175.0,0,2023-09-22,175.0,0,525.0,0,175.0,0,1,340.03497314453125,25366,2023-06-30,1,390.5026114702738,396.0701541340133,500.06148966546823,1838,2023-08-22,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-08-31,165.0,0,2023-11-14,590.0,0,675.0,0,165.0,0,2023-09-07,180.0,0,525.0,0,165.0,0,2023-09-30,215.0,4,525.0,0,165.0,0,1,352.2611389160156,25453,2023-07-11,1,384.1223620135156,229.5018228933266,513.6580526970655,1845,2023-08-29,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-09-07,180.0,0,2023-11-21,565.0,0,625.0,0,180.0,0,2023-09-14,225.0,0,575.0,0,180.0,0,2023-10-07,205.0,0,600.0,0,180.0,0,1,330.3293762207031,25529,2023-07-18,1,369.0522183973823,235.4136553801087,509.8288466023819,1852,2023-09-06,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-09-14,225.0,0,2023-11-28,600.0,0,715.0,0,225.0,0,2023-09-21,155.0,0,600.0,0,225.0,0,2023-10-14,275.0,0,450.0,0,225.0,0,1,336.9939880371094,25617,2023-07-25,1,360.4287154269504,249.19788785803104,502.21422040046775,1859,2023-09-13,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-09-21,155.0,0,2023-12-05,575.0,0,615.0,0,155.0,0,2023-09-28,215.0,2,550.0,0,155.0,0,2023-10-21,330.0,0,575.0,0,155.0,0,1,365.4148559570313,25708,2023-07-31,1,354.01779477689405,267.12441192565797,486.3072184681715,1866,2023-09-20,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-10-01,255.0,0,2023-12-15,425.0,0,575.0,0,255.0,0,2023-10-08,235.0,0,600.0,1,255.0,0,2023-10-31,490.0,0,640.0,0,255.0,0,1,331.1242370605469,25844,2023-08-11,1,261.8940690280625,422.51770132119447,493.8943096268923,1872,2023-09-26,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-10-08,235.0,0,2023-12-22,425.0,0,550.0,0,235.0,0,2023-10-15,265.0,0,450.0,1,235.0,0,2023-11-07,475.0,0,625.0,3,235.0,0,1,332.8334655761719,25938,2023-08-18,1,272.6302486879292,428.25223134599867,475.10117402262887,1879,2023-10-07,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-10-15,265.0,0,2023-12-29,615.0,0,675.0,0,265.0,0,2023-10-22,330.0,0,575.0,1,265.0,0,2023-11-14,590.0,0,675.0,0,265.0,0,1,328.1203308105469,26041,2023-08-25,1,283.95354865519573,432.6372039113878,460.74758667635,1886,2023-10-14,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-10-22,330.0,0,2024-01-05,500.0,0,675.0,0,330.0,0,2023-10-29,415.0,0,590.0,1,330.0,0,2023-11-21,565.0,0,625.0,0,330.0,0,1,331.882568359375,26141,2023-09-01,1,298.15056195021947,429.7766644270116,444.189246977856,1893,2023-10-21,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-10-29,415.0,0,2024-01-12,625.0,0,675.0,0,415.0,0,2023-11-05,475.0,0,625.0,1,415.0,0,2023-11-28,600.0,0,715.0,0,415.0,0,1,380.0584106445313,26245,2023-09-08,1,317.7743736316604,422.782890725594,424.98137251957417,1899,2023-10-27,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-11-05,475.0,0,2024-01-19,850.0,0,710.0,0,475.0,0,2023-11-12,505.0,0,700.0,1,475.0,0,2023-12-05,575.0,0,615.0,0,475.0,0,1,348.03131103515625,26346,2023-09-15,1,348.70227519112905,420.22078206616544,394.98298456160944,1906,2023-11-04,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-11-12,505.0,0,2024-01-26,750.0,0,630.0,0,505.0,0,2023-11-19,565.0,0,675.0,1,505.0,0,2023-12-12,425.0,0,525.0,0,505.0,0,1,236.6469268798828,26451,2023-09-22,1,367.166594822772,400.8371172057448,390.2407938793213,1913,2023-11-11,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-11-19,565.0,0,2024-02-02,900.0,0,550.0,0,565.0,0,2023-11-26,585.0,1,705.0,1,565.0,0,2023-12-19,375.0,0,640.0,0,565.0,0,1,391.88873291015625,26546,2023-09-26,1,383.585699888848,423.39809134455186,392.052854320092,1920,2023-11-18,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-11-27,575.0,0,2024-02-10,775.0,0,475.0,0,575.0,0,2023-12-04,575.0,0,675.0,2,575.0,0,2023-12-27,475.0,0,575.0,0,575.0,0,1,422.614501953125,26658,2023-10-07,1,434.662679226574,445.1861350526466,315.5413525287079,1927,2023-11-25,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-12-04,575.0,0,2024-02-17,650.0,0,425.0,0,575.0,0,2023-12-11,440.0,0,600.0,2,575.0,0,2024-01-03,585.0,0,675.0,0,575.0,0,1,404.6788330078125,26752,2023-10-14,1,449.141064706776,440.3875994678709,287.1630437782115,1932,2023-12-03,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-12-11,440.0,0,2024-02-24,550.0,0,405.0,0,440.0,0,2023-12-18,375.0,0,575.0,2,440.0,0,2024-01-10,625.0,0,615.0,0,440.0,0,1,324.07275390625,26858,2023-10-21,1,407.95543496427786,415.7847152400862,252.27062889121112,1939,2023-12-10,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-12-18,375.0,0,2024-03-02,275.0,0,355.0,0,375.0,0,2023-12-25,525.0,0,550.0,2,375.0,0,2024-01-17,815.0,0,705.0,0,375.0,0,1,274.6246643066406,26954,2023-10-27,1,445.1991765564157,405.5494097985929,211.41465744314016,1946,2023-12-17,1,weekly|yearly
VEG000015,Capsicum,75,1,2023-12-25,525.0,0,2024-03-09,350.0,0,260.0,0,525.0,0,2024-01-01,550.0,0,690.0,2,525.0,0,2024-01-24,800.0,0,625.0,0,525.0,0,1,312.0575256347656,27062,2023-11-04,1,383.560578447683,394.07231427231306,186.7523568115464,1953,2023-12-24,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-01-01,550.0,0,2024-03-16,425.0,0,280.0,0,550.0,0,2024-01-08,650.0,0,675.0,3,550.0,0,2024-01-31,950.0,0,650.0,0,550.0,0,1,244.67938232421875,27166,2023-11-11,1,370.57075300236806,385.4727805468323,181.25726197045097,1959,2023-12-31,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-01-08,650.0,0,2024-03-23,400.0,0,260.0,0,650.0,0,2024-01-15,700.0,0,675.0,3,650.0,0,2024-02-07,925.0,0,450.0,0,650.0,0,1,249.2472686767578,27637,2023-11-18,1,413.3581749355879,365.51503622013576,181.2089428894543,1966,2024-01-07,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-01-15,700.0,0,2024-03-30,250.0,0,265.0,0,700.0,0,2024-01-22,800.0,0,700.0,2,700.0,0,2024-02-14,725.0,0,415.0,0,700.0,0,1,281.99658203125,27747,2023-11-25,1,406.69762631444945,339.9043830796393,178.18057639076022,1973,2024-01-14,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-01-22,800.0,0,2024-04-06,325.0,0,300.0,1,800.0,0,2024-01-29,975.0,0,625.0,2,800.0,0,2024-02-21,525.0,0,415.0,0,800.0,0,1,302.487548828125,27850,2023-12-02,1,419.2949497787928,319.7241718460271,216.5465518699064,1980,2024-01-21,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-01-29,975.0,0,2024-04-13,350.0,2,460.0,3,975.0,0,2024-02-05,950.0,0,625.0,2,975.0,0,2024-02-28,350.0,0,360.0,0,975.0,0,1,365.0119934082031,27960,2023-12-09,1,418.7871230126861,294.58401791846927,246.57219316367485,1986,2024-01-28,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-02-05,950.0,0,2024-04-20,275.0,0,260.0,0,950.0,0,2024-02-12,750.0,0,475.0,2,950.0,0,2024-03-06,350.0,0,300.0,0,950.0,0,1,371.2993469238281,28061,2023-12-16,1,427.2041936035107,295.58078168306923,266.6433780462461,1993,2024-02-04,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-02-12,750.0,0,2024-04-27,175.0,0,250.0,0,750.0,0,2024-02-19,550.0,0,425.0,2,750.0,0,2024-03-13,475.0,0,225.0,0,750.0,0,1,330.1344909667969,28169,2023-12-23,1,408.05728755187147,308.18719681484765,282.56098652005153,2000,2024-02-11,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-02-19,550.0,0,2024-05-04,155.0,0,275.0,1,550.0,0,2024-02-26,400.0,0,405.0,2,550.0,0,2024-03-20,415.0,0,215.0,0,550.0,0,1,343.8906555175781,28278,2023-12-30,1,371.4725537576986,311.6320250452399,298.64893308990776,2007,2024-02-18,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-02-26,400.0,0,2024-05-11,150.0,0,300.0,0,400.0,0,2024-03-04,300.0,0,355.0,2,400.0,0,2024-03-27,300.0,0,240.0,0,400.0,0,1,326.65435791015625,28390,2024-01-06,1,350.12745800317896,317.76282508831,332.853185615146,2013,2024-02-25,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-03-04,300.0,0,2024-05-18,135.0,0,340.0,0,300.0,0,2024-03-11,400.0,0,260.0,2,300.0,0,2024-04-03,250.0,0,275.0,0,300.0,0,1,306.9992370605469,28498,2024-01-13,1,330.0984804603672,319.5486066899266,365.5410904532229,2019,2024-03-03,1,weekly|yearly
VEG000015,Capsicum,75,1,2024-03-11,400.0,0,2024-05-25,180.0,0,425.0,0,400.0,0,2024-03-18,475.0,0,280.0,2,400.0,0,2024-04-10,340.0,0,460.0,0,400.0,0,1,344.1612854003906,28605,2024-01-20,1,323.62470913779,362.4105044805408,394.9855223474944,2026,2024-03-10,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-03-15,450.0,0,2024-05-29,225.0,0,425.0,0,450.0,0,2024-03-22,475.0,0,260.0,0,450.0,0,2024-04-14,350.0,3,460.0,4,450.0,0,1,376.4441223144531,28668,2024-01-24,1,325.88915202255305,305.71216574450256,423.44611947246545,2030,2024-03-14,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-03-22,475.0,0,2024-06-05,405.0,0,405.0,0,475.0,0,2024-03-29,300.0,0,255.0,0,475.0,0,2024-04-21,240.0,0,260.0,1,475.0,0,1,392.1533508300781,28780,2024-01-31,1,329.5642863340267,310.29177250009695,426.5678185109467,2037,2024-03-21,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-03-29,300.0,0,2024-06-12,440.0,0,305.0,0,300.0,0,2024-04-05,275.0,0,300.0,0,300.0,0,2024-04-28,185.0,0,250.0,1,300.0,0,1,375.7994689941406,28895,2024-02-07,1,341.97098319274255,310.62394384758056,412.03411197755855,2043,2024-03-28,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-04-05,275.0,0,2024-06-19,515.0,0,245.0,0,275.0,0,2024-04-12,350.0,1,460.0,2,275.0,0,2024-05-05,145.0,0,275.0,2,275.0,0,1,342.98944091796875,29007,2024-02-14,1,398.53276674579394,319.0155027658044,404.6767241480277,2050,2024-04-04,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-04-16,280.0,0,2024-06-30,625.0,0,275.0,1,280.0,0,2024-04-23,180.0,1,275.0,0,280.0,0,2024-05-16,140.0,0,350.0,0,280.0,0,1,278.3728942871094,29553,2024-02-25,1,332.0536561100617,379.3015993042041,412.47508362065594,2057,2024-04-11,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-04-24,175.0,0,2024-07-08,675.0,0,325.0,2,175.0,0,2024-05-01,175.0,0,275.0,0,175.0,0,2024-05-24,175.0,2,400.0,0,175.0,0,1,248.43251037597656,29687,2024-03-04,1,328.1062880382123,412.02417687398696,442.84577974054775,2064,2024-04-22,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-05-01,175.0,0,2024-07-15,675.0,0,375.0,0,175.0,0,2024-05-08,160.0,0,325.0,0,175.0,0,2024-05-31,325.0,0,425.0,0,175.0,0,1,308.9680480957031,29802,2024-03-11,1,327.80600582165675,416.5773091315966,428.29777687292807,2071,2024-04-30,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-05-08,160.0,0,2024-07-22,750.0,0,310.0,0,160.0,0,2024-05-15,140.0,0,325.0,0,160.0,0,2024-06-07,515.0,0,365.0,0,160.0,0,1,311.4429626464844,29921,2024-03-18,1,347.76428509797023,395.71398641946706,401.9110163269994,2077,2024-05-07,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-05-15,140.0,0,2024-07-29,850.0,0,290.0,0,140.0,0,2024-05-22,175.0,0,375.0,0,140.0,0,2024-06-14,425.0,0,300.0,0,140.0,0,1,316.9096984863281,30038,2024-03-25,1,375.61773149041903,373.4190929995789,375.1038510203739,2084,2024-05-14,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-05-22,175.0,0,2024-08-05,800.0,0,300.0,0,175.0,0,2024-05-29,225.0,0,425.0,0,175.0,0,2024-06-21,550.0,1,270.0,0,175.0,0,1,323.63128662109375,30162,2024-04-01,1,387.5521109582413,365.8101961951176,348.64358696062243,2091,2024-05-21,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-05-29,225.0,0,2024-08-12,600.0,0,185.0,0,225.0,0,2024-06-05,405.0,0,405.0,0,225.0,0,2024-06-28,625.0,0,310.0,1,225.0,0,1,244.9452209472656,30277,2024-04-08,1,371.0767993972551,365.6218000354717,312.0863944092678,2096,2024-05-28,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-06-05,405.0,0,2024-08-19,375.0,1,160.0,0,405.0,0,2024-06-12,440.0,0,305.0,0,405.0,0,2024-07-05,625.0,0,325.0,0,405.0,0,1,247.32302856445312,30389,2024-04-11,1,365.4826395832767,386.06194806243406,300.16933652346194,2103,2024-06-04,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-06-12,440.0,0,2024-08-26,375.0,0,200.0,0,440.0,0,2024-06-19,515.0,0,245.0,0,440.0,0,2024-07-12,625.0,0,315.0,0,440.0,0,1,268.62628173828125,30499,2024-04-22,1,370.84118526598513,395.0205719620989,294.8378451054392,2110,2024-06-11,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-06-19,515.0,0,2024-09-02,415.0,0,175.0,0,515.0,0,2024-06-26,600.0,0,295.0,0,515.0,0,2024-07-19,695.0,0,305.0,0,515.0,0,1,240.76416015625,30604,2024-04-29,1,384.8996875229119,390.3427453309058,299.3635705908325,2117,2024-06-18,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-06-26,600.0,0,2024-09-09,375.0,0,185.0,0,600.0,0,2024-07-03,625.0,0,340.0,0,600.0,0,2024-07-26,825.0,0,315.0,0,600.0,0,1,461.5472717285156,30720,2024-05-06,1,408.0281662365553,382.5262065728192,315.7294963230719,2123,2024-06-25,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-07-03,625.0,0,2024-09-16,375.0,0,240.0,0,625.0,0,2024-07-10,625.0,0,325.0,0,625.0,0,2024-08-02,825.0,0,305.0,0,625.0,0,1,408.248779296875,30829,2024-05-13,1,422.1916768601184,371.6097340956315,329.6015493553137,2130,2024-07-02,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-07-10,625.0,0,2024-09-23,425.0,0,210.0,0,625.0,0,2024-07-17,650.0,0,315.0,0,625.0,0,2024-08-09,600.0,0,225.0,0,625.0,0,1,360.0096130371094,30947,2024-05-20,1,426.180434511763,363.45493694931054,345.37971796404065,2137,2024-07-09,1,weekly|yearly
VEG000015,Capsicum,75,2,2024-07-17,650.0,0,2024-09-30,325.0,0,255.0,0,650.0,0,2024-07-24,775.0,0,290.0,0,650.0,0,2024-08-16,375.0,0,175.0,0,650.0,0,1,419.0528259277344,31059,2024-05-27,1,420.62812584256494,352.0564656244246,360.2584800573694,2144,2024-07-16,1,weekly|yearly
